-1.14498855, 116.86927661
-1.14575878, 116.87055428
-1.145735, 116.87066123
-1.14578258, 116.87070064
-1.14588326, 116.8709022
-1.14592933, 116.87089994
-1.1467239, 116.87364173
-1.14686849, 116.87371138
-1.14695582, 116.8739043
-1.14701122, 116.87421288
-1.14704496, 116.87432938
-1.1471659, 116.87449585
-1.14713853, 116.87452547
-1.14721184, 116.87459569
-1.14717, 116.87465
-1.14629, 116.87309
-1.14634, 116.87302
-1.1449898, 116.86925487
